"FileId","RepoRelativePath","FileName","Extension","HasKidsSignal","HasRouteSignal","HasProgressSignal","HasGameSignal","Sha256","Status"
"KID-SRC-663","frontend/backups/fullcheck_20251211_2155/tests_e2e/mindlab-game-flow.spec.ts","mindlab-game-flow.spec.ts",".ts","NO","NO","YES","YES","9C11801A8FA03E62804E31BE317A6F7FA74AE52B6CAA278CC4DCA21D16B207FA","DISCOVERED"
"KID-SRC-664","frontend/backups/fullcheck_20251211_2155/tests_e2e/mindlab-health-ui.spec.ts","mindlab-health-ui.spec.ts",".ts","NO","NO","YES","YES","C9914E75100C4C4B125AE29431B172136AC191446523A6B91C02878271323C07","DISCOVERED"
"KID-SRC-665","frontend/backups/fullcheck_20251211_2155/tests_e2e/mindlab-prod.spec.ts","mindlab-prod.spec.ts",".ts","YES","NO","YES","YES","BABE672C5A5D6258D130322A41B8EAC12FDEFD43BB5F071B45D2142BCD4A6A42","DISCOVERED"
"KID-SRC-666","frontend/backups/fullcheck_20251211_2155/tests_e2e/mindlab-progress-ui.spec.ts","mindlab-progress-ui.spec.ts",".ts","NO","NO","YES","YES","2027C349E9D9E83561F087B30096CB02E9E350D8ED2766F9D9FA2C9B97B9DAEF","DISCOVERED"
"KID-SRC-667","frontend/backups/fullcheck_20251211_2155/tests_e2e/progress-api.spec.ts","progress-api.spec.ts",".ts","NO","NO","YES","YES","EE5C20398D5AF5823FD9CEB2C884EB477377C6246269964601FA08E4CEFD8E83","DISCOVERED"
"KID-SRC-668","frontend/backups/fullcheck_20251211_2155/tests_e2e/progress-api-prod.spec.ts","progress-api-prod.spec.ts",".ts","NO","NO","YES","NO","7301FAA7683521531438821B59786CE88B203E31E8A81068B6FE163844617464","DISCOVERED"
"KID-SRC-669","frontend/backups/fullcheck_20251211_2155/tests_e2e/progress-ui.spec.ts","progress-ui.spec.ts",".ts","YES","NO","YES","YES","FCE3A6A1285D8F8F6BB4C8E0CEC2B716668853167D75ABF75A17E17F3B1A26C3","DISCOVERED"
"KID-SRC-670","frontend/backups/fullcheck_20251211_2155/tests_e2e/puzzles-navigation.spec.ts","puzzles-navigation.spec.ts",".ts","YES","NO","NO","YES","513CFC5865D2F3A12584310871817A4CAE64021B41B41B19816E28F6BB96A34A","DISCOVERED"
"KID-SRC-671","frontend/backups/fullcheck_20251212_1838/tests_e2e/daily-challenge.spec.ts","daily-challenge.spec.ts",".ts","YES","NO","NO","YES","A70ED215C1DC5B6059C0B509DC1F59D00A2D41885B5CB9C143CFDC748D50B8FB","DISCOVERED"
"KID-SRC-672","frontend/backups/fullcheck_20251212_1838/tests_e2e/daily-challenge-prod.spec.ts","daily-challenge-prod.spec.ts",".ts","YES","NO","NO","YES","D460A4097AB3B55204A273D016A4F7E877425282FD65075D73DFAADA9344A169","DISCOVERED"
"KID-SRC-673","frontend/backups/fullcheck_20251212_1838/tests_e2e/health-and-puzzles.spec.ts","health-and-puzzles.spec.ts",".ts","YES","NO","NO","YES","5354087EC82E8F720979415E028C3C173716CD75DF8B8E377E08D1D26BB03A75","DISCOVERED"
"KID-SRC-674","frontend/backups/fullcheck_20251212_1838/tests_e2e/mindlab-basic.spec.ts","mindlab-basic.spec.ts",".ts","YES","NO","NO","NO","6B2E0D77BC9570C7FC75F715E276EB91109552A77D48F8BD81D73CD587CF0FF7","DISCOVERED"
"KID-SRC-675","frontend/backups/fullcheck_20251212_1838/tests_e2e/mindlab-daily-result.spec.ts","mindlab-daily-result.spec.ts",".ts","YES","NO","NO","YES","60F8A5BD23113E2859B36B59FAEFA13AA59BD3D87382AF2F9D0F657BDAD97C5E","DISCOVERED"
"KID-SRC-676","frontend/backups/fullcheck_20251212_1838/tests_e2e/mindlab-daily-solve.spec.ts","mindlab-daily-solve.spec.ts",".ts","YES","NO","NO","YES","80A457D7673E6C6E91F36C1F9DB4B29BE0C3C239AC3A1B40F31C6420BA6C7A7F","DISCOVERED"
"KID-SRC-677","frontend/backups/fullcheck_20251212_1838/tests_e2e/mindlab-daily-ui.spec.ts","mindlab-daily-ui.spec.ts",".ts","YES","NO","NO","YES","F2553955219CB12E555B92476534510FB7A8D05FBBA5A8045F73739F53532296","DISCOVERED"
"KID-SRC-678","frontend/backups/fullcheck_20251212_1838/tests_e2e/mindlab-daily-ui-optional.spec.ts","mindlab-daily-ui-optional.spec.ts",".ts","YES","NO","NO","YES","7405DED3BD9903477A18D7BF226C7272FA258FA8709E74B0FAF2908D03602FD7","DISCOVERED"
"KID-SRC-679","frontend/backups/fullcheck_20251212_1838/tests_e2e/mindlab-game-flow.spec.ts","mindlab-game-flow.spec.ts",".ts","NO","NO","YES","YES","9C11801A8FA03E62804E31BE317A6F7FA74AE52B6CAA278CC4DCA21D16B207FA","DISCOVERED"
"KID-SRC-680","frontend/backups/fullcheck_20251212_1838/tests_e2e/mindlab-health-ui.spec.ts","mindlab-health-ui.spec.ts",".ts","NO","NO","YES","YES","C9914E75100C4C4B125AE29431B172136AC191446523A6B91C02878271323C07","DISCOVERED"
"KID-SRC-681","frontend/backups/fullcheck_20251212_1838/tests_e2e/mindlab-prod.spec.ts","mindlab-prod.spec.ts",".ts","YES","NO","YES","YES","BABE672C5A5D6258D130322A41B8EAC12FDEFD43BB5F071B45D2142BCD4A6A42","DISCOVERED"
"KID-SRC-682","frontend/backups/fullcheck_20251212_1838/tests_e2e/mindlab-progress-ui.spec.ts","mindlab-progress-ui.spec.ts",".ts","NO","NO","YES","YES","2027C349E9D9E83561F087B30096CB02E9E350D8ED2766F9D9FA2C9B97B9DAEF","DISCOVERED"
"KID-SRC-683","frontend/backups/fullcheck_20251212_1838/tests_e2e/progress-api.spec.ts","progress-api.spec.ts",".ts","NO","NO","YES","YES","EE5C20398D5AF5823FD9CEB2C884EB477377C6246269964601FA08E4CEFD8E83","DISCOVERED"
"KID-SRC-684","frontend/backups/fullcheck_20251212_1838/tests_e2e/progress-api-prod.spec.ts","progress-api-prod.spec.ts",".ts","NO","NO","YES","NO","7301FAA7683521531438821B59786CE88B203E31E8A81068B6FE163844617464","DISCOVERED"
"KID-SRC-685","frontend/backups/fullcheck_20251212_1838/tests_e2e/progress-ui.spec.ts","progress-ui.spec.ts",".ts","YES","NO","YES","YES","FCE3A6A1285D8F8F6BB4C8E0CEC2B716668853167D75ABF75A17E17F3B1A26C3","DISCOVERED"
"KID-SRC-686","frontend/backups/fullcheck_20251212_1838/tests_e2e/puzzles-navigation.spec.ts","puzzles-navigation.spec.ts",".ts","YES","NO","NO","YES","513CFC5865D2F3A12584310871817A4CAE64021B41B41B19816E28F6BB96A34A","DISCOVERED"
"KID-SRC-687","frontend/backups/fullcheck_20251212_1928/tests_e2e/daily-challenge.spec.ts","daily-challenge.spec.ts",".ts","YES","NO","NO","YES","A70ED215C1DC5B6059C0B509DC1F59D00A2D41885B5CB9C143CFDC748D50B8FB","DISCOVERED"
"KID-SRC-688","frontend/backups/fullcheck_20251212_1928/tests_e2e/daily-challenge-prod.spec.ts","daily-challenge-prod.spec.ts",".ts","YES","NO","NO","YES","D460A4097AB3B55204A273D016A4F7E877425282FD65075D73DFAADA9344A169","DISCOVERED"
"KID-SRC-689","frontend/backups/fullcheck_20251212_1928/tests_e2e/health-and-puzzles.spec.ts","health-and-puzzles.spec.ts",".ts","YES","NO","NO","YES","5354087EC82E8F720979415E028C3C173716CD75DF8B8E377E08D1D26BB03A75","DISCOVERED"
"KID-SRC-690","frontend/backups/fullcheck_20251212_1928/tests_e2e/mindlab-basic.spec.ts","mindlab-basic.spec.ts",".ts","YES","NO","NO","NO","6B2E0D77BC9570C7FC75F715E276EB91109552A77D48F8BD81D73CD587CF0FF7","DISCOVERED"
"KID-SRC-691","frontend/backups/fullcheck_20251212_1928/tests_e2e/mindlab-daily-result.spec.ts","mindlab-daily-result.spec.ts",".ts","YES","NO","NO","YES","60F8A5BD23113E2859B36B59FAEFA13AA59BD3D87382AF2F9D0F657BDAD97C5E","DISCOVERED"
"KID-SRC-692","frontend/backups/fullcheck_20251212_1928/tests_e2e/mindlab-daily-solve.spec.ts","mindlab-daily-solve.spec.ts",".ts","YES","NO","NO","YES","80A457D7673E6C6E91F36C1F9DB4B29BE0C3C239AC3A1B40F31C6420BA6C7A7F","DISCOVERED"
"KID-SRC-693","frontend/backups/fullcheck_20251212_1928/tests_e2e/mindlab-daily-ui.spec.ts","mindlab-daily-ui.spec.ts",".ts","YES","NO","NO","YES","F2553955219CB12E555B92476534510FB7A8D05FBBA5A8045F73739F53532296","DISCOVERED"
"KID-SRC-694","frontend/backups/fullcheck_20251212_1928/tests_e2e/mindlab-daily-ui-optional.spec.ts","mindlab-daily-ui-optional.spec.ts",".ts","YES","NO","NO","YES","7405DED3BD9903477A18D7BF226C7272FA258FA8709E74B0FAF2908D03602FD7","DISCOVERED"
"KID-SRC-695","frontend/backups/fullcheck_20251212_1928/tests_e2e/mindlab-game-flow.spec.ts","mindlab-game-flow.spec.ts",".ts","NO","NO","YES","YES","9C11801A8FA03E62804E31BE317A6F7FA74AE52B6CAA278CC4DCA21D16B207FA","DISCOVERED"
"KID-SRC-696","frontend/backups/fullcheck_20251212_1928/tests_e2e/mindlab-health-ui.spec.ts","mindlab-health-ui.spec.ts",".ts","NO","NO","YES","YES","C9914E75100C4C4B125AE29431B172136AC191446523A6B91C02878271323C07","DISCOVERED"
"KID-SRC-697","frontend/backups/fullcheck_20251212_1928/tests_e2e/mindlab-prod.spec.ts","mindlab-prod.spec.ts",".ts","YES","NO","YES","YES","BABE672C5A5D6258D130322A41B8EAC12FDEFD43BB5F071B45D2142BCD4A6A42","DISCOVERED"
"KID-SRC-698","frontend/backups/fullcheck_20251212_1928/tests_e2e/mindlab-progress-ui.spec.ts","mindlab-progress-ui.spec.ts",".ts","NO","NO","YES","YES","2027C349E9D9E83561F087B30096CB02E9E350D8ED2766F9D9FA2C9B97B9DAEF","DISCOVERED"
"KID-SRC-699","frontend/backups/fullcheck_20251212_1928/tests_e2e/progress-api.spec.ts","progress-api.spec.ts",".ts","NO","NO","YES","YES","EE5C20398D5AF5823FD9CEB2C884EB477377C6246269964601FA08E4CEFD8E83","DISCOVERED"
"KID-SRC-700","frontend/backups/fullcheck_20251212_1928/tests_e2e/progress-api-prod.spec.ts","progress-api-prod.spec.ts",".ts","NO","NO","YES","NO","7301FAA7683521531438821B59786CE88B203E31E8A81068B6FE163844617464","DISCOVERED"
"KID-SRC-701","frontend/backups/fullcheck_20251212_1928/tests_e2e/progress-ui.spec.ts","progress-ui.spec.ts",".ts","YES","NO","YES","YES","FCE3A6A1285D8F8F6BB4C8E0CEC2B716668853167D75ABF75A17E17F3B1A26C3","DISCOVERED"
"KID-SRC-702","frontend/backups/fullcheck_20251212_1928/tests_e2e/puzzles-navigation.spec.ts","puzzles-navigation.spec.ts",".ts","YES","NO","NO","YES","513CFC5865D2F3A12584310871817A4CAE64021B41B41B19816E28F6BB96A34A","DISCOVERED"
"KID-SRC-703","frontend/backups/manual_edits/Daily_PATCH_BACKUP_20251213_111716_Daily.tsx","Daily_PATCH_BACKUP_20251213_111716_Daily.tsx",".tsx","NO","NO","NO","YES","FA4FE85BBB58DD663872A3407FB48E86C2756A5CC4C668EB541E8C0AE33FB2D3","DISCOVERED"
"KID-SRC-704","frontend/backups/manual_edits/DailyChallengeDetailPage_PATCH_BACKUP_20251213_113423.tsx","DailyChallengeDetailPage_PATCH_BACKUP_20251213_113423.tsx",".tsx","NO","NO","YES","YES","EB4AF94D16ABAA958018403C5416529572092A1DDA28BDDD6814AFF6B14D7F09","DISCOVERED"
"KID-SRC-705","frontend/backups/manual_edits/DailyChallengeDetailPage_SOLVEUI_BACKUP_20251213_123034.tsx","DailyChallengeDetailPage_SOLVEUI_BACKUP_20251213_123034.tsx",".tsx","NO","NO","NO","YES","0D25EC26C052AB0E3CEF08ED5585B7D48FD4571C319990BEE64EDFBB4BBEBE99","DISCOVERED"
"KID-SRC-706","frontend/package.before_mindlab_daily_ui_20251206.json","package.before_mindlab_daily_ui_20251206.json",".json","NO","NO","NO","NO","8D1836C880E4389191B7B8295AE27F5F6E93C8F7D69CB75555C8E77CB165BE52","DISCOVERED"
"KID-SRC-707","frontend/package.json","package.json",".json","NO","NO","NO","NO","6E8461D5E1A9862E92C7CCACD55D568D1EB7D271A1B7E37AF68D56C084763E10","DISCOVERED"
"KID-SRC-708","frontend/package-lock.json","package-lock.json",".json","NO","NO","NO","NO","84C59A2310991DB35D92D5860DD7DB7D47FEA1A9DED1FAFB815B6D3144414FB1","DISCOVERED"
"KID-SRC-709","frontend/src/_legacy_js_backup_20251208/App.backup.js","App.backup.js",".js","YES","NO","NO","NO","DF6A53AE933D2E1B24557084357E927D3C1A4FDD217AF932144652808AF40866","DISCOVERED"
"KID-SRC-710","frontend/src/_legacy_js_backup_20251208/App.js","App.js",".js","YES","NO","YES","YES","7B31A6A5CF05D38EFADB50FA19F2C6ECF803BEA530AA752663AD8D9A6A0F07BE","DISCOVERED"
"KID-SRC-711","frontend/src/_legacy_js_backup_20251208/dailyChallengeApi.js","dailyChallengeApi.js",".js","NO","NO","YES","YES","CD40587651FD6B910EDF9F8DD009D6F4301DAD1F9F471816C1FDE447A2F92271","DISCOVERED"
"KID-SRC-712","frontend/src/_legacy_js_backup_20251208/DailyChallengeDetailPage.js","DailyChallengeDetailPage.js",".js","YES","NO","YES","YES","9477F548E2F46B503F4939C7363C308BF122E9FFDC175E2ED2C701FFF2B71668","DISCOVERED"
"KID-SRC-713","frontend/src/_legacy_js_backup_20251208/DailyChallengeHomeCard.js","DailyChallengeHomeCard.js",".js","YES","NO","YES","YES","2488B0BFA3641BF312AF4D12023288CFEE4036EF13033F817E065DAFD9286474","DISCOVERED"
"KID-SRC-714","frontend/src/_legacy_js_backup_20251208/ErrorBanner.js","ErrorBanner.js",".js","YES","NO","NO","NO","5D93F9828FA97474AE3EACA7616E368827A7838B27B65463CBD0A9B74F683618","DISCOVERED"
"KID-SRC-715","frontend/src/_legacy_js_backup_20251208/ErrorBoundary.js","ErrorBoundary.js",".js","YES","NO","NO","NO","52FF4DF4CBA84E961AABA6A43D2C2EE40B81251AC7FE4545A98F61700ECF9D4D","DISCOVERED"
"KID-SRC-716","frontend/src/_legacy_js_backup_20251208/GamePanel.js","GamePanel.js",".js","YES","NO","NO","YES","D630C662B18CB0D7EFEA81A4EAA8172CB3BDA5A0BA7F45EDE8E4C82B083C9B09","DISCOVERED"
"KID-SRC-717","frontend/src/_legacy_js_backup_20251208/HealthPanel.js","HealthPanel.js",".js","YES","NO","NO","NO","1664E0B67CC4264D05CEF34814F57BD5A32152B1235DBC74B61F011FE6EBE21D","DISCOVERED"
"KID-SRC-718","frontend/src/_legacy_js_backup_20251208/main.js","main.js",".js","YES","NO","NO","NO","17C22C813A9DD84205344995B43006F7B297556CCAD1B4609350F1120232F4F0","DISCOVERED"
"KID-SRC-719","frontend/src/_legacy_js_backup_20251208/models.js","models.js",".js","NO","NO","NO","NO","DA704D8291BB0AF88AD6CAACC99A7111CC409E284D4F17042F1D024F6A88B324","DISCOVERED"
"KID-SRC-720","frontend/src/_legacy_js_backup_20251208/ProgressPanel.js","ProgressPanel.js",".js","YES","NO","YES","YES","D5847561599108E81989717588C9FBE3AB717E016BF94B681C0ED02C78294C2D","DISCOVERED"
"KID-SRC-721","frontend/src/_legacy_js_backup_20251208/ResultBanner.js","ResultBanner.js",".js","YES","NO","NO","NO","481220CCDD8263C7F5F27B717E79B901572D72E13DD74B7E93C3AB8855324DD6","DISCOVERED"
"KID-SRC-722","frontend/src/api.ts","api.ts",".ts","NO","NO","YES","YES","2522406D72C5C40239005CF589C1BCAD3869769FCEDE4EAFB0CBEAEC8E9C67E9","DISCOVERED"
"KID-SRC-723","frontend/src/App.tsx","App.tsx",".tsx","NO","NO","YES","YES","7F304ED35F481297B68FF5F0304B0BD8FB3F4346F84072E40BD28E48F8529A97","DISCOVERED"
"KID-SRC-724","frontend/src/app/mindlab_kids_runtime.js","mindlab_kids_runtime.js",".js","YES","YES","YES","YES","DD1B41B479E04AEBB5297D8A96097453A861D8F24B32F35434C255AB4D111127","DISCOVERED"
"KID-SRC-725","frontend/src/components/ErrorBoundary.tsx","ErrorBoundary.tsx",".tsx","YES","NO","NO","NO","1A9BFE349FB488F29E5711EA2905B850332B8D0765B07A5BFCEAD997F8B5513A","DISCOVERED"
"KID-SRC-726","frontend/src/components/GamePanel.tsx","GamePanel.tsx",".tsx","NO","NO","NO","YES","4F415D798265C6DA6B0ABB9F1D1F24EAD529B5456009556B3DE5E577A144934F","DISCOVERED"
"KID-SRC-727","frontend/src/components/HealthPanel.tsx","HealthPanel.tsx",".tsx","NO","NO","YES","YES","1D3445A9AD8264905297A7E81DFE0A9CA4D61CAFC1B0ED58BDF61B2F72913D98","DISCOVERED"
"KID-SRC-728","frontend/src/components/ProgressPanel.tsx","ProgressPanel.tsx",".tsx","NO","NO","YES","NO","ED4944258AEF2CC2B0305079EA9144BC9931E163F610312F922B800B0F4B17B3","DISCOVERED"
"KID-SRC-729","frontend/src/daily-challenge/dailyChallengeApi.ts","dailyChallengeApi.ts",".ts","NO","NO","YES","YES","916183E488EB08131DD596224DAD2B0822CD8B3311946337008DF8AA0C784E5D","DISCOVERED"
"KID-SRC-730","frontend/src/daily-challenge/DailyChallengeDetailPage.tsx","DailyChallengeDetailPage.tsx",".tsx","NO","NO","NO","YES","34A0C9B38C1C5C27E4D6F68E69206F1D0BD4D8B80163C16358F995A5C5DBCCF1","DISCOVERED"
"KID-SRC-731","frontend/src/daily-challenge/DailyChallengeHomeCard.tsx","DailyChallengeHomeCard.tsx",".tsx","NO","NO","YES","YES","532AB5CF585EC0113F0BC9C253336924291662261DF39BCB0E8E145B3BBA3142","DISCOVERED"
"KID-SRC-732","frontend/src/daily-challenge/models.ts","models.ts",".ts","NO","NO","YES","YES","FEB2B904CEC083F4A0177770634EAF284DF88ABA6D930A178430624FC10FADAC","DISCOVERED"
"KID-SRC-733","frontend/src/data/kids/mindlab_kids_content_selector.js","mindlab_kids_content_selector.js",".js","YES","YES","NO","YES","6F5593B45E2744F84FA483AAED885F41C899351B4EECCF411D90F55FADD8E1F1","DISCOVERED"
"KID-SRC-734","frontend/src/data/kids/mindlab_kids_pack_index.js","mindlab_kids_pack_index.js",".js","YES","YES","NO","NO","781FB96782642C4691EF0E29279218D4E6BA8183981224072FB0945C7B96B9CC","DISCOVERED"
"KID-SRC-735","frontend/src/data/kids/mindlab_kids_seed_puzzles.js","mindlab_kids_seed_puzzles.js",".js","YES","YES","NO","YES","7C09C822D2351D9E317219D82D73B3DAED3E9E852DA00D291FD4C62A4E00F51B","DISCOVERED"
"KID-SRC-736","frontend/src/data/kids/packs/mindlab_kids_pack_k1.js","mindlab_kids_pack_k1.js",".js","YES","YES","NO","YES","700B6BD6DA28FDD6B3DAC32A6CBDE3B96D0FFB8A9AE1224CEE21E00457484817","DISCOVERED"
"KID-SRC-737","frontend/src/data/kids/packs/mindlab_kids_pack_k2.js","mindlab_kids_pack_k2.js",".js","YES","YES","NO","YES","B3AF635B19A48D1F7D85BAED4EA7FB9B99519279BED1D5CB856AE75553CA4991","DISCOVERED"
"KID-SRC-738","frontend/src/data/kids/packs/mindlab_kids_pack_k3.js","mindlab_kids_pack_k3.js",".js","YES","YES","NO","YES","0CFBED4B85578072B4BFF6EA64C4BB5E4B4A3BD5A36B7AB635D97E35476CD4CB","DISCOVERED"
"KID-SRC-739","frontend/src/data/kids/packs/mindlab_kids_pack_k4.js","mindlab_kids_pack_k4.js",".js","YES","YES","NO","YES","207A3B9A9C37F8A4B6EE1F82ACE1081FA19C92F71B7906CD9C43A393046F13BA","DISCOVERED"
"KID-SRC-740","frontend/src/data/kids/packs/mindlab_kids_pack_k5.js","mindlab_kids_pack_k5.js",".js","YES","YES","NO","YES","43AEF1BEDC79A15D75EF7948D2C1EB6C7D8B3836714FD78F6E4DFCDE32F98D94","DISCOVERED"
"KID-SRC-741","frontend/src/engine/mindlab_adaptive_engine.js","mindlab_adaptive_engine.js",".js","NO","NO","NO","YES","967563F85A013B290172DE89AA6E5C7D9D9C8E3A70127F2B1256C416CF2F4FED","DISCOVERED"
"KID-SRC-742","frontend/src/engine/mindlab_game_logic.js","mindlab_game_logic.js",".js","NO","NO","YES","YES","0B00E833436F41A21F61539A405D099C46F44E94605A3DF6936768F739DD0592","DISCOVERED"
"KID-SRC-743","frontend/src/engine/mindlab_output_adapter.js","mindlab_output_adapter.js",".js","NO","NO","NO","YES","58E00835EF167FD2E4CD0A11990F9E5676FC897691EE103C696F8FC320A5C874","DISCOVERED"
"KID-SRC-744","frontend/src/engine/mindlab_progress_store.js","mindlab_progress_store.js",".js","NO","NO","YES","YES","195D83D9406DA4AA16AD985DDD325D15E995C853F5C195E81EEFD413FC311C78","DISCOVERED"
"KID-SRC-745","frontend/src/engine/mindlab_score_payload.js","mindlab_score_payload.js",".js","NO","NO","YES","YES","A202F48E52E62E4466420EDB6F87A5C64474F52A7568053169EF21648FEB7EC8","DISCOVERED"
"KID-SRC-746","frontend/src/engine/mindlab_score_submitter.js","mindlab_score_submitter.js",".js","NO","NO","YES","YES","8CEADEB68812B5E10962C2C50BBC0097C104CCE607A367099F184BF621857D7F","DISCOVERED"
"KID-SRC-747","frontend/src/engine/mindlab_state_sync.js","mindlab_state_sync.js",".js","NO","NO","YES","YES","EF556C9A35ED076E0B145EA091023E9F8022F2E352C2649A4A04A9FD634E9DDB","DISCOVERED"
"KID-SRC-748","frontend/src/features/adults/adultsGameplayContent.ts","adultsGameplayContent.ts",".ts","NO","NO","NO","YES","980B5E7596457D33B34F3546ED482987A362BC3FDC624D1781EF358D07BB835E","DISCOVERED"
"KID-SRC-749","frontend/src/features/adults/AdultsGameplayPanel.tsx","AdultsGameplayPanel.tsx",".tsx","NO","NO","YES","YES","A5743CB4D2D898CBAE6B43DCC19C0423CEAEC33FD89D88B2067F1553A085DB40","DISCOVERED"
"KID-SRC-750","frontend/src/features/adults/adultsPersistence.ts","adultsPersistence.ts",".ts","NO","NO","YES","YES","F2F2CB9CE90E02273600C8954B099D771AC79878D9C1206F6AB4D15C796DE513","DISCOVERED"
"KID-SRC-751","frontend/src/features/adults/adultsSessionModes.ts","adultsSessionModes.ts",".ts","NO","NO","YES","NO","A7EA3F362BA202A43234D802517EFBC5F1F59C6392172B4379839691FF66EB71","DISCOVERED"
"KID-SRC-752","frontend/src/features/adults/AdultsSessionModeSelector.tsx","AdultsSessionModeSelector.tsx",".tsx","NO","NO","NO","NO","91413C441AF384C20F837C7CF9421A2489B6B9614A949A2D5A4ABA042692F5AB","DISCOVERED"
"KID-SRC-753","frontend/src/main.tsx","main.tsx",".tsx","YES","YES","NO","NO","B2DAA06EA19A4C3EC40C8D9FF7CDFC016C01FD95A05348A6C91B09F5597A38EF","DISCOVERED"
"KID-SRC-754","frontend/src/pages/Daily.tsx","Daily.tsx",".tsx","NO","NO","NO","YES","974AC1D5C66B9B7CD7798F0863D4ECF51E8F3AC970A148E70819BB930481262D","DISCOVERED"
"KID-SRC-755","frontend/src/pages/Progress.tsx","Progress.tsx",".tsx","NO","NO","YES","YES","16365C895C23BB65CCE5008EB494509B32384BE27F6A7FDF15AFA5A49E556975","DISCOVERED"
"KID-SRC-756","frontend/src/pages/PuzzlesPlay.tsx","PuzzlesPlay.tsx",".tsx","NO","NO","YES","YES","500A7D9EB793411EFBBCB6198F73CC7C2FE6E29803A7438C1938E0F2366AD4F1","DISCOVERED"
"KID-SRC-757","frontend/src/pages/SolvePuzzle.tsx","SolvePuzzle.tsx",".tsx","NO","NO","YES","YES","C93F0785FF0620E2AE4142732C6E6A34A49A7F1B87992DE32C5D3294A3E247B5","DISCOVERED"
"KID-SRC-758","frontend/src/progress/ProgressPage.tsx","ProgressPage.tsx",".tsx","NO","NO","YES","YES","3ABFEAFB53F6B42B796132483FEB700E95C568F097FF4FFA28DE6804890EA052","DISCOVERED"
"KID-SRC-759","frontend/src/puzzles/phase5/phase5.registry.ts","phase5.registry.ts",".ts","NO","NO","NO","YES","9AF5677091C8A8800AB7BB3AA2D05045FAA678BB9F2969F42215DEE4C308009A","DISCOVERED"
"KID-SRC-760","frontend/src/services/mindlab_v2_client_api.js","mindlab_v2_client_api.js",".js","NO","NO","YES","YES","B70BDC960E03D1F2420DD89FFDA1CF64C2F79D73F7A0BFBBF46CDE96908EE3A1","DISCOVERED"
"KID-SRC-761","frontend/src/services/mindlab_v2_client_api_test.js","mindlab_v2_client_api_test.js",".js","NO","NO","YES","YES","3E265A22720EDD670F185F0B248AA40BF61692F59CE94BBC571EAE4D7471940D","DISCOVERED"
"KID-SRC-762","frontend/src/services/mindlab_v2_flow_orchestrator.js","mindlab_v2_flow_orchestrator.js",".js","NO","NO","NO","YES","D35E256066BC41EE424335D7D2534D75B3CD0E6AC4ABEB5F9759FD71C46A4BD4","DISCOVERED"
"KID-SRC-763","frontend/src/test/dailyChallengeDetailPage.test.ts","dailyChallengeDetailPage.test.ts",".ts","NO","NO","NO","YES","B5B972FC5DBEE8900A78A01174602F0C32FD727CE59507FCE049C22BC6D25442","DISCOVERED"
"KID-SRC-764","frontend/src/ui/mindlab_browser_app.js","mindlab_browser_app.js",".js","NO","NO","NO","YES","47D380CF83413FA7608F54A27D1B6929FEDE6D886723D71BA276EACE86E3B43B","DISCOVERED"
"KID-SRC-765","frontend/src/ui/mindlab_engine_bridge.js","mindlab_engine_bridge.js",".js","NO","NO","NO","YES","DA9DE821E74999E6A9E84BF773DDD649E995C66DB07D4F24646FD29F3D36A16C","DISCOVERED"
"KID-SRC-766","frontend/src/ui/mindlab_game_loop.js","mindlab_game_loop.js",".js","NO","NO","NO","YES","E5C61037CFF68BDAA412B43C4F0910724A3F37374E268E79146EC22BA15D0C07","DISCOVERED"
"KID-SRC-767","frontend/src/ui/mindlab_game_test.js","mindlab_game_test.js",".js","NO","NO","NO","YES","AD89E04CDBC7AA17E0BC91616139ADC07627A9B0E0D4D6312716864CF65F2441","DISCOVERED"
"KID-SRC-768","frontend/src/ui/mindlab_interaction_controller.js","mindlab_interaction_controller.js",".js","NO","NO","YES","YES","022A0D3A2C65A38175C9909C1C9570572A7E5F8F0F53FA72BEDB5AB13F336EAF","DISCOVERED"
"KID-SRC-769","frontend/src/ui/mindlab_kids_certified_puzzle_01.js","mindlab_kids_certified_puzzle_01.js",".js","YES","YES","NO","YES","3D59535ACBF4D19FD271E1AA12A8EFB654239091DA4B18183BA084822A28AEF5","DISCOVERED"
"KID-SRC-770","frontend/src/ui/mindlab_kids_certified_puzzle_02.js","mindlab_kids_certified_puzzle_02.js",".js","YES","YES","NO","YES","09C72A52838D23305C2796CC537ABBE5DC3943EF4D1B1BB72C9A91D58C5BD9DA","DISCOVERED"
"KID-SRC-771","frontend/src/ui/mindlab_kids_certified_puzzle_03.js","mindlab_kids_certified_puzzle_03.js",".js","YES","YES","NO","YES","CB06DCCF98808495E34C86530204413C2A41413EB42604218BCEA162B38B460B","DISCOVERED"
"KID-SRC-772","frontend/src/ui/mindlab_kids_certified_puzzle_04.js","mindlab_kids_certified_puzzle_04.js",".js","YES","YES","NO","YES","B87B212E098BA2F159C18716CFB73C20714643CCCAAF3DE67ACCA3FD26F7F5C8","DISCOVERED"
"KID-SRC-773","frontend/src/ui/mindlab_kids_certified_puzzle_05.js","mindlab_kids_certified_puzzle_05.js",".js","YES","YES","NO","YES","A34DEB0ABC76E4B8D80BC045650EBEEBED93394CC4BE6E4D13F857FA93EA640A","DISCOVERED"
